total_sleep_time,total_active_time,total_flow_volume,flow_rate,avg_packet_size,num_servers,num_protocols,uniq_dns,dns_interval,ntp_interval,device_co 
376,392,79209,202.0637755102041,283.9032258064516,35,4,0,0,0,5
447,329,84987,258.3191489361702,253.69253731343284,35,4,0,0,0,5
469,389,83973,215.86889460154242,253.69486404833836,35,4,0,0,0,5
329,540,93017,172.2537037037037,245.4274406332454,35,4,0,0,0,5
265,539,80632,149.59554730983302,251.19003115264798,35,4,0,0,0,5
272,633,75250,118.87835703001579,263.1118881118881,35,4,0,0,0,5
342,570,90091,158.05438596491229,248.87016574585635,35,4,0,0,0,5
375,540,90059,166.77592592592592,250.1638888888889,35,5,0,0,0,5
275,600,86744,144.57333333333332,248.55014326647566,35,4,0,0,0,5
343,509,92104,180.950884086444,246.2673796791444,35,4,0,0,0,5
312,569,89478,157.2548330404218,212.53681710213777,35,12,2,0,0,5
438,469,89285,190.37313432835822,231.3082901554404,35,10,2,0,0,5
308,593,85260,143.77740303541316,231.0569105691057,35,10,2,0,0,5
385,590,92128,156.1491525423729,236.83290488431876,35,10,2,0,0,5
358,550,92021,167.3109090909091,230.62907268170426,35,8,2,0,0,5
308,570,82784,145.23508771929824,248.60060060060061,35,4,0,0,0,5
396,539,84406,156.5974025974026,255.77575757575758,35,5,0,0,0,5
330,573,83882,146.39092495637,249.64880952380952,8,4,0,0,0,5
238,719,84224,117.14047287899861,256.780487804878,8,5,0,0,0,5
266,630,79102,125.55873015873016,261.0627062706271,8,4,0,0,0,5
324,540,87466,161.97407407407408,258.0117994100295,8,4,0,0,0,5
289,633,85408,134.9257503949447,251.2,8,5,0,0,0,5
366,570,86792,152.26666666666668,245.17514124293785,8,4,0,0,0,5
313,603,77225,128.06799336650082,255.71192052980132,8,4,0,0,0,5
325,603,81312,134.84577114427861,256.50473186119876,8,4,0,0,0,5
281,659,85982,130.47344461305008,257.4311377245509,8,4,0,0,0,5
326,573,83662,146.00698080279233,253.52121212121213,8,4,0,0,0,5
359,633,86109,136.03317535545023,260.1480362537764,8,4,0,0,0,5
286,678,83468,123.10914454277287,224.3763440860215,11,11,2,0,0,5
301,688,89881,130.64098837209303,233.45714285714286,13,13,2,0,0,5
417,527,88026,167.03225806451613,204.71162790697673,16,17,3,0,0,5
449,530,86657,163.50377358490567,232.32439678284183,16,10,2,0,0,5
426,562,86981,154.77046263345196,238.9587912087912,18,11,2,0,0,5
507,473,92687,195.95560253699787,228.29310344827587,18,10,2,0,0,5
382,539,81742,151.65491651205937,230.909604519774,20,13,2,0,0,5
448,477,83055,174.11949685534591,233.3005617977528,20,10,2,0,0,5
478,459,90513,197.19607843137254,245.95923913043478,21,9,2,0,0,5
475,509,88708,174.27897838899804,250.58757062146893,21,4,0,0,0,5
479,510,91485,179.38235294117646,244.61229946524065,21,4,0,0,0,5
377,568,77073,135.69190140845072,268.54703832752614,21,4,0,0,0,5
408,509,77599,152.45383104125736,254.42295081967214,21,5,0,0,0,5
442,463,96360,208.12095032397409,235.59902200488997,21,9,2,0,0,5
455,600,85121,141.86833333333334,250.35588235294117,21,5,0,0,0,5
403,503,83632,166.26640159045726,233.60893854748602,21,11,2,0,0,5
427,444,87461,196.98423423423424,237.66576086956522,22,10,2,0,0,5
409,494,87716,177.56275303643724,214.99019607843138,22,15,2,0,0,5
356,474,96834,204.29113924050634,198.43032786885246,23,16,2,0,0,5
391,479,83077,173.4384133611691,220.3633952254642,23,12,2,0,0,5
360,543,86816,159.88213627992633,243.86516853932585,23,4,0,0,0,5
362,484,91183,188.39462809917356,221.31796116504853,23,13,2,0,0,5
433,379,86262,227.6042216358839,236.33424657534246,23,10,2,0,0,5
440,333,78205,234.84984984984985,267.8253424657534,23,4,0,0,0,5
440,398,83964,210.96482412060303,252.90361445783134,23,8,2,0,0,5
423,342,79593,232.7280701754386,243.40366972477065,23,8,2,0,0,5
470,358,84005,234.65083798882682,256.1128048780488,23,4,0,0,0,5
435,289,96762,334.8166089965398,218.9185520361991,23,10,2,0,0,5
440,360,83686,232.4611111111111,252.82779456193353,23,4,0,0,0,5
467,328,89269,272.1615853658537,233.68848167539267,23,10,2,0,0,5
413,350,82790,236.54285714285714,233.87005649717514,23,11,2,0,0,5
429,310,81787,263.8290322580645,247.09063444108762,23,8,2,0,0,5
418,352,86263,245.0653409090909,227.0078947368421,23,10,2,0,0,5
428,359,88753,247.22284122562675,262.58284023668637,23,4,0,0,0,5
413,365,81588,223.52876712328768,250.26993865030676,23,4,0,0,0,5
432,360,82417,228.9361111111111,265.86129032258066,23,4,0,0,0,5
409,330,80665,244.43939393939394,247.43865030674846,23,5,0,0,0,5
441,344,93092,270.6162790697674,235.6759493670886,23,12,3,0,0,5
412,340,96763,284.59705882352944,202.43305439330544,24,15,2,0,0,5
319,513,84801,165.30409356725147,220.26233766233767,24,12,2,0,0,5
296,581,83622,143.9277108433735,200.05263157894737,24,18,2,0,0,5
332,496,95846,193.23790322580646,204.7991452991453,24,17,2,0,0,5
313,580,84464,145.62758620689655,214.92111959287533,24,12,2,0,0,5
340,498,94429,189.6164658634538,184.79256360078278,24,21,2,0,0,5
333,519,84858,163.5028901734104,247.39941690962098,24,9,2,0,0,5
345,459,82136,178.9455337690632,234.6742857142857,24,9,2,0,0,5
381,414,92499,223.42753623188406,196.38853503184714,24,20,2,0,0,5
378,500,85471,170.942,233.52732240437157,24,9,2,0,0,5
289,534,89803,168.17041198501872,226.7752525252525,24,10,2,0,0,5
410,386,87057,225.53626943005182,198.76027397260273,24,16,2,0,0,5
384,562,94124,167.48042704626334,205.0631808278867,24,16,2,0,0,5
338,566,89172,157.547703180212,204.05491990846681,24,16,2,0,0,5
322,525,96902,184.5752380952381,148.39509954058192,24,35,2,0,0,5
232,643,88059,136.950233281493,248.05352112676056,24,8,2,0,0,5
335,570,89402,156.84561403508772,219.66093366093367,24,12,2,0,0,5
345,568,86887,152.9700704225352,215.06683168316832,24,14,2,0,0,5
380,522,84438,161.75862068965517,249.0796460176991,24,8,2,0,0,5
284,640,77868,121.66875,246.41772151898735,24,8,2,0,0,5
345,603,83759,138.90381426202322,265.0601265822785,24,5,0,0,0,5
325,543,84438,155.5027624309392,219.31948051948052,24,13,2,0,0,5
267,719,83322,115.88595271210013,255.58895705521473,24,5,0,0,0,5
217,652,86169,132.16104294478527,237.3801652892562,24,10,2,0,0,5
299,723,84721,117.17980636237898,261.4845679012346,24,5,0,0,0,5
432,482,90074,186.87551867219918,241.48525469168902,24,4,0,0,0,5
386,503,90597,180.11332007952285,204.97058823529412,24,17,2,0,0,5
490,490,86797,177.13673469387754,242.44972067039106,24,8,2,0,0,5
433,509,83167,163.39292730844792,255.11349693251535,24,4,0,0,0,5
426,520,94580,181.8846153846154,232.95566502463055,24,9,2,0,0,5
466,450,79489,176.64222222222222,262.3399339933993,24,4,0,0,0,5
437,476,82840,174.03361344537817,230.75208913649024,24,10,2,0,0,5
402,513,85247,166.17348927875244,224.92612137203167,24,13,2,0,0,5
330,418,100937,241.47607655502392,150.20386904761904,24,37,2,0,0,5
370,467,120799,258.67023554603855,133.92350332594236,24,50,2,0,0,5
417,315,118728,376.9142857142857,132.65698324022347,24,55,3,0,0,5
381,336,104077,309.7529761904762,153.73264401772525,24,36,2,0,0,5
391,395,97552,246.96708860759495,162.31613976705492,24,32,2,0,0,5
413,418,93398,223.44019138755982,186.796,24,21,2,0,0,5
442,440,96241,218.72954545454544,165.07890222984562,24,28,2,0,0,5
331,402,105832,263.2636815920398,137.80208333333334,24,45,2,0,0,5
348,553,93217,168.56600361663652,193.7983367983368,24,20,2,0,0,5
351,354,99580,281.2994350282486,146.87315634218288,24,39,2,0,0,5
454,328,94555,288.2774390243902,192.57637474541752,25,20,2,0,0,5
459,304,87238,286.9671052631579,218.64160401002508,25,12,2,0,0,5
474,347,93631,269.8299711815562,210.4067415730337,25,15,2,0,0,5
410,420,88053,209.65,248.73728813559322,25,4,0,0,0,5
503,298,85814,287.96644295302013,252.39411764705883,25,5,0,0,0,5
444,310,84756,273.40645161290325,217.88174807197944,25,14,2,0,0,5
409,316,87701,277.5348101265823,237.6720867208672,25,9,2,0,0,5
441,339,86600,255.45722713864308,238.56749311294766,25,8,2,0,0,5
410,318,85970,270.34591194968556,210.1955990220049,25,15,2,0,0,5
428,340,90246,265.4294117647059,232.59278350515464,25,8,2,0,0,5
373,390,81055,207.83333333333334,267.5082508250825,25,5,0,0,0,5
457,300,79255,264.18333333333334,254.02243589743588,25,4,0,0,0,5
407,360,79964,222.12222222222223,263.9075907590759,25,4,0,0,0,5
401,420,91219,217.18809523809523,254.09192200557104,25,4,0,0,0,5
408,361,85846,237.8005540166205,245.97707736389685,25,4,0,0,0,5
401,390,84825,217.5,253.96706586826346,25,5,0,0,0,5
430,330,81346,246.5030303030303,257.4240506329114,25,5,0,0,0,5
410,330,90673,274.76666666666665,241.15159574468086,25,4,0,0,0,5
412,418,85114,203.62200956937798,248.14577259475217,25,4,0,0,0,5
343,600,83402,139.00333333333333,248.96119402985076,25,4,0,0,0,5
314,600,86725,144.54166666666666,254.32551319648093,25,4,0,0,0,5
302,630,86669,137.56984126984128,256.41715976331363,25,4,0,0,0,5
335,629,83303,132.43720190779015,263.61708860759495,25,5,0,0,0,5
301,629,89851,142.84737678855325,245.4945355191257,25,4,0,0,0,5
397,599,82615,137.92153589315527,258.98119122257054,25,5,0,0,0,5
434,500,89672,179.344,221.41234567901233,25,10,2,0,0,5
385,500,89591,179.182,234.53141361256544,25,10,2,0,0,5
358,563,80808,143.53108348134992,240.5,25,13,3,0,0,5
291,633,79001,124.8041074249605,223.16666666666666,25,13,2,0,0,5
391,570,82104,144.0421052631579,237.29479768786126,25,11,2,0,0,5
334,620,90342,145.71290322580646,234.65454545454546,25,10,2,0,0,5
341,640,92325,144.2578125,217.23529411764707,25,11,2,0,0,5
346,659,83362,126.49772382397572,256.4984615384615,25,4,0,0,0,5
299,630,96627,153.3761904761905,239.1757425742574,25,4,0,0,0,5
328,538,86962,161.63940520446096,247.05113636363637,25,5,0,0,0,5
214,729,82702,113.44581618655693,226.5808219178082,25,11,2,0,0,5
235,660,80367,121.76818181818182,264.36513157894734,25,4,0,0,0,5
297,683,84192,123.26793557833089,232.5745856353591,25,10,2,0,0,5
345,556,95185,171.19604316546761,226.63095238095238,25,9,2,0,0,5
311,579,81535,140.82037996545768,250.1073619631902,25,8,2,0,0,5
368,447,99744,223.14093959731542,206.9377593360996,25,16,2,0,0,5
405,492,86399,175.60772357723576,202.33957845433255,25,15,2,0,0,5
561,453,88900,196.24724061810156,222.80701754385964,25,12,2,0,0,5
490,523,85804,164.06118546845124,221.1443298969072,25,15,2,0,0,5
400,580,83602,144.14137931034483,219.4278215223097,25,15,2,0,0,5
430,514,86952,169.1673151750973,229.42480211081795,25,12,2,0,0,5
459,520,85826,165.05,243.82386363636363,25,11,2,0,0,5
427,559,94746,169.49194991055455,230.52554744525548,25,9,2,0,0,5
371,473,84961,179.6215644820296,227.16844919786095,25,11,2,0,0,5
375,569,86300,151.66959578207383,253.8235294117647,8,5,0,0,0,5
455,510,77989,152.91960784313724,267.08561643835617,8,4,0,0,0,5
454,510,81387,159.58235294117648,248.1310975609756,8,5,0,0,0,5
430,452,92020,203.58407079646017,239.01298701298703,8,4,0,0,0,5
480,480,83778,174.5375,263.45283018867923,8,4,0,0,0,5
318,599,83330,139.11519198664442,255.61349693251535,8,5,0,0,0,5
414,479,79916,166.839248434238,264.6225165562914,8,4,0,0,0,5
433,601,88329,146.97004991680532,246.04178272980502,8,5,0,0,0,5
336,599,77107,128.7262103505843,270.55087719298245,8,5,0,0,0,5
452,389,85560,219.94858611825194,243.0681818181818,8,4,0,0,0,5
394,389,91942,236.3547557840617,240.68586387434556,8,4,0,0,0,5
399,391,85016,217.43222506393863,246.4231884057971,8,4,0,0,0,5
467,330,83515,253.07575757575756,263.45425867507885,8,4,0,0,0,5
454,370,93023,251.41351351351352,235.5012658227848,11,11,3,0,0,5
457,293,92578,315.9658703071672,225.25060827250607,12,11,2,0,0,5
390,423,79932,188.96453900709218,262.072131147541,12,4,0,0,0,5
436,312,81623,261.6121794871795,247.34242424242424,12,8,2,0,0,5
436,360,97478,270.77222222222224,209.1802575107296,12,12,2,0,0,5
415,300,76622,255.40666666666667,268.8491228070175,12,5,0,0,0,5
417,328,84326,257.0914634146341,220.1723237597911,12,12,2,0,0,5
379,325,99002,304.6215384615385,201.22357723577235,14,16,2,0,0,5
433,449,92254,205.46547884187083,240.87206266318537,14,5,0,0,0,5
457,270,84308,312.2518518518518,254.70694864048338,14,4,0,0,0,5
395,390,93256,239.1179487179487,214.3816091954023,14,12,2,0,0,5
443,314,97812,311.5031847133758,211.25701943844493,14,14,2,0,0,5
423,334,84882,254.1377245508982,225.15119363395226,14,14,2,0,0,5
390,398,85216,214.1105527638191,211.98009950248758,14,14,2,0,0,5
380,359,81121,225.96378830083566,252.7133956386293,14,4,0,0,0,5
309,639,82062,128.42253521126761,244.96119402985076,15,9,2,0,0,5
342,581,84882,146.09638554216866,212.73684210526315,15,14,2,0,0,5
345,500,83108,166.216,215.30569948186528,15,16,2,0,0,5
401,568,98682,173.73591549295776,190.8742746615087,15,19,2,0,0,5
360,530,92780,175.0566037735849,227.96068796068795,15,11,2,0,0,5
291,630,84293,133.7984126984127,222.9973544973545,15,11,2,0,0,5
353,629,88892,141.3227344992051,247.6100278551532,15,4,0,0,0,5
417,479,83733,174.8079331941545,270.10645161290324,15,5,0,0,0,5
295,657,84416,128.4870624048706,241.18857142857144,15,5,0,0,0,5
298,600,81768,136.28,255.525,15,4,0,0,0,5
388,480,79932,166.525,265.5548172757475,15,4,0,0,0,5
329,610,88347,144.8311475409836,236.85522788203752,15,8,2,0,0,5
321,630,81854,129.92698412698414,261.51437699680514,15,5,0,0,0,5
318,692,90212,130.364161849711,241.20855614973263,15,5,0,0,0,5
322,628,83516,132.98726114649682,254.6219512195122,15,5,0,0,0,5
327,600,89592,149.32,250.25698324022346,15,4,0,0,0,5
361,479,77368,161.51983298538622,260.4983164983165,15,5,0,0,0,5
265,713,96313,135.08134642356242,219.39179954441914,15,10,2,0,0,5
289,660,79972,121.16969696969697,263.0657894736842,15,4,0,0,0,5
225,699,83143,118.94563662374821,254.2599388379205,15,9,2,0,0,5
367,569,93063,163.55536028119508,213.93793103448274,15,16,3,0,0,5
322,620,90310,145.66129032258064,238.28496042216358,15,10,2,0,0,5
256,718,88379,123.09052924791087,250.3654390934844,15,5,0,0,0,5
364,636,88577,139.27201257861634,244.6878453038674,15,9,2,0,0,5
458,480,83662,174.29583333333332,251.99397590361446,15,4,0,0,0,5
484,470,80811,171.93829787234043,232.2155172413793,15,10,2,0,0,5
399,572,86160,150.62937062937064,255.66765578635014,15,5,0,0,0,5
426,510,85081,166.82549019607842,250.23823529411766,15,4,0,0,0,5
488,439,83424,190.03189066059227,229.8181818181818,15,10,2,0,0,5
315,561,89128,158.873440285205,227.94884910485933,15,11,2,0,0,5
361,583,101441,173.9982847341338,183.76992753623188,15,21,2,0,0,5
425,549,86861,158.21675774134792,242.62849162011173,15,5,0,0,0,5
394,442,97711,221.0656108597285,188.26782273603084,15,22,2,0,0,5
390,408,111364,272.95098039215685,138.85785536159602,15,46,2,0,0,5
388,404,106418,263.41089108910893,144.98365122615803,15,42,2,0,0,5
372,488,108371,222.07172131147541,153.28288543140027,15,37,2,0,0,5
400,369,112507,304.8970189701897,199.8348134991119,17,25,5,0,0,5
317,484,177217,366.150826446281,165.77829747427504,19,45,2,0,0,5
361,297,149803,504.38720538720537,128.47598627787306,20,71,2,0,0,5
365,370,129479,349.9432432432432,111.6198275862069,20,80,2,0,0,5
393,309,141850,459.06148867313914,116.6529605263158,20,82,2,0,0,5
395,304,134164,441.32894736842104,128.6327900287632,21,67,2,0,0,5
380,303,143303,472.94719471947195,119.91882845188285,21,77,2,0,0,5
363,365,129729,355.4219178082192,124.26149425287356,21,67,2,0,0,5
369,359,125415,349.3454038997215,115.27113970588235,21,72,2,0,0,5
388,342,133887,391.4824561403509,111.47960033305579,21,79,2,0,0,5
383,655,181103,276.49312977099237,148.20212765957447,30,71,5,0,0,5
454,535,98855,184.77570093457945,223.65384615384616,30,10,2,0,0,5
505,398,120385,302.4748743718593,156.75130208333334,30,32,2,0,0,5
430,476,89785,188.62394957983193,218.45498783454988,30,13,2,0,0,5
409,518,92038,177.67953667953668,235.99487179487178,30,12,2,0,0,5
495,514,83714,162.86770428015564,262.4263322884012,30,4,0,0,0,5
297,569,79892,140.40773286467487,263.66996699669966,30,5,0,0,0,5
387,482,77346,160.4688796680498,262.1898305084746,30,5,0,0,0,5
381,580,95534,164.71379310344827,241.85822784810128,30,8,2,0,0,5
422,454,81321,179.12114537444933,261.4823151125402,30,5,0,0,0,5
447,366,82880,226.44808743169398,251.15151515151516,30,4,0,0,0,5
395,454,73471,161.83039647577093,267.16727272727275,30,4,0,0,0,5
482,299,90184,301.61872909698997,243.74054054054054,30,5,0,0,0,5
424,422,79565,188.54265402843603,275.3114186851211,30,5,0,0,0,5
406,361,83917,232.45706371191136,244.65597667638485,30,5,0,0,0,5
488,250,86989,347.956,244.3511235955056,30,9,2,0,0,5
387,367,124546,339.3623978201635,116.18097014925372,30,72,2,0,0,5
358,309,104814,339.20388349514565,143.77777777777777,32,42,2,0,0,5
381,345,103999,301.4463768115942,152.7151248164464,32,36,2,0,0,5
450,324,84247,260.0216049382716,228.31165311653118,32,11,2,0,0,5
364,315,119901,380.6380952380952,129.4827213822894,32,55,2,0,0,5
366,278,110117,396.1043165467626,133.15235792019348,32,51,2,0,0,5
410,302,104348,345.52317880794703,138.2092715231788,32,46,2,0,0,5
395,327,123083,376.40061162079513,116.22568460812087,32,69,2,0,0,5
405,341,146537,429.72727272727275,105.04444444444445,32,97,2,0,0,5
390,382,106143,277.8612565445026,138.56788511749346,32,44,2,0,0,5
388,403,85795,212.8908188585608,254.5845697329377,32,8,2,0,0,5
297,540,82914,153.54444444444445,222.88709677419354,32,12,2,0,0,5
308,576,83167,144.38715277777777,268.2806451612903,32,4,0,0,0,5
232,633,80319,126.88625592417061,262.48039215686276,32,4,0,0,0,5
307,568,82780,145.7394366197183,271.40983606557376,32,5,0,0,0,5
296,532,90591,170.28383458646616,173.54597701149424,32,25,2,0,0,5
313,581,86645,149.13080895008605,254.83823529411765,32,5,0,0,0,5
382,590,85792,145.41016949152544,240.98876404494382,32,10,2,0,0,5
384,450,83988,186.64,272.68831168831167,32,4,0,0,0,5
403,474,85860,181.13924050632912,230.18766756032173,32,13,3,0,0,5
412,423,83078,196.4018912529551,255.6246153846154,32,4,0,0,0,5
390,362,80839,223.3121546961326,217.30913978494624,32,12,2,0,0,5
330,603,83475,138.43283582089552,264.1613924050633,32,5,0,0,0,5
267,615,82839,134.69756097560975,231.39385474860336,32,10,2,0,0,5
226,720,89907,124.87083333333334,256.14529914529913,32,4,0,0,0,5
282,652,86022,131.93558282208588,235.0327868852459,32,11,2,0,0,5
289,664,78398,118.06927710843374,257.8881578947368,32,5,0,0,0,5
253,589,85883,145.81154499151103,233.37771739130434,32,10,2,0,0,5
322,600,83338,138.89666666666668,254.85626911314984,32,4,0,0,0,5
385,470,89484,190.39148936170213,237.3580901856764,32,10,2,0,0,5
383,547,89882,164.3180987202925,238.41379310344828,32,5,0,0,0,5
364,600,85776,142.96,236.95027624309392,32,11,2,0,0,5
